status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time
downloadedSegment,7920544,25000.0,6599.633599999997,80.36893125919025,2.590049740461456,103545.0,3336.9449633612508,93.08963839999998,31.02987946666666,0.0,0.0,0.0,0.0,0.0,23382.0,753.5317700836619,7.845127374552862,0.2528249387169022,2.590049740461456,0.0,2.70390316743303e-13,2.433889192685888,1584.1088
missingTrace,17063144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,17063144,25000.0,5675.004799999998,86.00897129986417,2.6596800795047653,111534.0,3448.997860388932,97.0142672,32.33808906666666,0.0,0.0,0.0,0.0,0.0,27512.0,850.761464082883,8.903044712282524,0.2753114042678413,2.6596800795047653,0.0,2.6327478209216345e-13,2.5480865371902004,3412.6288
downloadedSegment,6320792,25000.0,6898.846399999998,86.00897129986417,2.6118615476396183,111534.0,3386.9881414905058,98.7904256,32.93014186666666,0.0,0.0,0.0,0.0,0.0,27512.0,835.4655777492674,8.903044712282524,0.2703615656540665,2.6118615476396183,0.0,2.5652414665390293e-13,2.4984340221503523,1264.1584
missingTrace,14552512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,14552512,25000.0,6476.343999999997,89.09347065463355,2.614937436915032,116561.0,3421.123010975677,102.212928,34.070975999999995,0.0,0.0,0.0,0.0,0.0,29577.0,868.0995812975832,9.432003381147355,0.2768339651070564,2.614937436915032,0.0,2.728484105318785e-13,2.538968785530903,2910.5024000000003
downloadedSegment,8633832,25000.0,7237.577599999997,91.6490113405381,2.6322888834019174,119523.0,3432.86915602204,104.45169439999998,34.81723146666666,0.0,0.0,0.0,0.0,0.0,31642.0,908.8028733787588,9.960962050012188,0.2860928807492525,2.6322888834019174,0.0,2.6619357125061333e-13,2.557991596586181,1726.7664
missingTrace,9806400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9806400,25000.0,7764.297599999997,94.73351069530749,2.6579434194928595,124550.0,3494.50633116074,106.9249744,35.64165813333333,0.0,0.0,0.0,0.0,0.0,33707.0,945.7191883134088,10.489920718877018,0.2943162935808106,2.6579434194928595,0.0,2.815102648344778e-13,2.6231473444913176,1961.28
downloadedSegment,8128832,25000.0,8626.531199999998,97.28905138121202,2.6761399172872804,127512.0,3507.4856655353747,109.0627408,36.35424693333333,0.0,0.0,0.0,0.0,0.0,35772.0,983.9840738717252,11.01887938774185,0.3030974457523036,2.6761399172872804,0.0,2.7496351448949e-13,2.6420160289216943,1625.7664
missingTrace,10299616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,10299616,25000.0,9054.607999999997,97.28905138121202,2.614484996735745,127512.0,3426.677577495105,111.634664,37.211554666666665,0.0,0.0,0.0,0.0,0.0,35772.0,961.3143100426228,11.01887938774185,0.29611445924382,2.614484996735745,0.0,2.687143437056379e-13,2.573154671265689,2059.9232
downloadedSegment,7404760,25000.0,10061.655999999995,99.84459206711657,2.636100155452964,130474.0,3444.778776314378,113.62761599999996,37.875872,0.0,0.0,0.0,0.0,0.0,35772.0,944.4535032751194,11.01887938774185,0.2909208106876549,2.636100155452964,0.0,2.6274291384551293e-13,2.597381579965645,1480.952
missingTrace,12515160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,12515160,25000.0,7046.623999999997,102.40013275302113,2.633688479526488,133436.0,3431.917972232592,116.64264799999998,38.880882666666665,0.0,0.0,0.0,0.0,0.0,35772.0,920.0408413224638,11.01887938774185,0.2834009577974048,2.633688479526488,0.0,2.570311113706103e-13,2.592326881556654,2503.032
downloadedSegment,11545808,25000.0,7225.462399999997,104.95567343892566,2.635668671299237,136398.0,3425.254906654174,119.46380959999998,39.82126986666666,0.0,0.0,0.0,0.0,0.0,35772.0,898.3138940514754,11.01887938774185,0.2767083878700077,2.635668671299237,0.0,2.5156236432017165e-13,2.593030932229119,2309.1616
missingTrace,15840176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15840176,25000.0,6545.427199999996,108.04017279369504,2.6320480646636844,141425.0,3445.360997856387,123.1438448,41.047948266666666,0.0,0.0,0.0,0.0,0.0,37837.0,921.775669619177,11.54783805660668,0.2813255849375595,2.6320480646636844,0.0,2.463214817301681e-13,2.6186663791949245,3168.0352000000003
missingTrace,14470568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,14470568,25000.0,6139.313599999996,111.1246721484644,2.634327349137977,146452.0,3471.798849678643,126.5499584,42.18331946666666,0.0,0.0,0.0,0.0,0.0,37837.0,896.9659210887581,11.54783805660668,0.2737536590910491,2.634327349137977,0.0,2.412945127152667e-13,2.649864689122752,2894.1136
downloadedSegment,8291704,25000.0,6968.972799999996,114.2091715032338,2.6617986179269337,151479.0,3530.4221853455733,128.72029919999997,42.9067664,0.0,0.0,0.0,0.0,0.0,37837.0,881.842263461737,11.54783805660668,0.2691379245164157,2.6617986179269337,0.0,2.3646862246096135e-13,2.710689370575456,1658.3408
missingTrace,15010088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15010088,25000.0,6454.955199999997,117.29367085800315,2.661041559326977,156506.0,3550.651686809335,132.2343168,44.0781056,0.0,0.0,0.0,0.0,0.0,37837.0,858.4080346683502,11.54783805660668,0.2619858067722103,2.661041559326977,0.0,2.3183198280486404e-13,2.734906397255209,3002.0176
downloadedSegment,8883944,25000.0,7166.166399999996,119.84921154390771,2.672757464437568,159468.0,3556.296131182984,134.5231056,44.8410352,0.0,0.0,0.0,0.0,0.0,39902.0,889.8545678535093,12.076796725471512,0.269324663706058,2.672757464437568,0.0,2.448639581696345e-13,2.7452071086153107,1776.7888000000005
missingTrace,8413056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8413056,25000.0,7971.555199999995,122.93371089867708,2.697537241903613,164495.0,3609.5175632716537,136.7177168,45.57257226666667,0.0,0.0,0.0,0.0,0.0,41967.0,920.8828449364509,12.605755394336343,0.2766083801584451,2.697537241903613,0.0,2.5740416087913093e-13,2.7997351774012644,1682.6112000000005
downloadedSegment,10202872,25000.0,8418.980799999996,125.48925158458164,2.703144737545755,167457.0,3607.165574735296,139.2702912,46.4234304,0.0,0.0,0.0,0.0,0.0,44032.0,948.4865642328748,13.134714063201177,0.282932862781316,2.703144737545755,0.0,2.526374171591468e-13,2.8017547420144093,2040.5744
missingTrace,7203664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
